;Emplacement SPADOM - Cathédrale place (45231);45231;True
;Emplacement SPADOM - Piotet villa (33774);33774;True
;Emplacement SPADOM - Dailles reservoire (72035);72035;True
;Emplacement SPADOM - Coulée verte (45270);45270;True
;Emplacement SPADOM - Gottetaz campagne (45468);45468;True
;Emplacement SPADOM - Côtes de Montbenon (45269);45269;True
;Emplacement SPADOM - Boissonnet Collège (58161);58161;True
;Emplacement SPADOM - Vers-Chez-Les-Blanc cimetière (45814);45814;True
;Emplacement SPADOM - Chauderon Place nord (45249);45249;True
;Emplacement SPADOM - Blécherette Collège (33153);33153;True
;Emplacement SPADOM - Chauderon bâtiment admin. pub. (45248);45248;True
;Emplacement SPADOM - Montétan parc (45632);45632;True
;Emplacement SPADOM - Rongimel parc + bandes arbusti (45786);45786;True
;Emplacement SPADOM - Grand-Vennes périphérie (45473);45473;True
;Emplacement SPADOM - Madeleine promenade (45602);45602;True
;Emplacement SPADOM - Languedoc vigne (45506);45506;True
;Emplacement SPADOM - Bellefontaine place et environ (45131);45131;True
;Emplacement SPADOM - Villard chemin talus (45970);45970;True
;Emplacement SPADOM - UNOL, PR (45900);45900;True
;Emplacement SPADOM - Montchoisi Tennis (21645);21645;True
;Emplacement SPADOM - City-Blécherette Collège (58259);58259;True
;Emplacement SPADOM - Milan place - Montriond crêt (45615);45615;True
;Emplacement SPADOM - Mon-Repos 2000 (45678);45678;True
;Emplacement SPADOM - Pré-Fleuri chemin (45779);45779;True
;Emplacement SPADOM - Promenade du Martinet (45776);45776;True
;Emplacement SPADOM - Colline collège (58265);58265;True
;Emplacement SPADOM - Signal 11 (90135);90135;True
;Emplacement SPADOM - City-Blécherette jeux (45259);45259;True
;Emplacement SPADOM - Vidy Stade de Coubertin (21958);21958;True
;Emplacement SPADOM - Home Accueil, Cour 18 (57477);57477;True
;Emplacement SPADOM - Bellevaux église (45136);45136;True
;Emplacement SPADOM - Chauderon bât. admin 9 (1248);1248;True
;Emplacement SPADOM - Levant station (73539);73539;True
;Emplacement SPADOM - Vidy Terrains 1-2-3-4-5 (21953);21953;True
;Emplacement SPADOM - Chemin Montriond temple (45251);45251;True
;Emplacement SPADOM - Maison des étudiants (46560);46560;True
;Emplacement SPADOM - UNOL - Ouchy Jeux de Boules (21893);21893;True
;Emplacement SPADOM - Simplon entretien (45803);45803;True
;Emplacement SPADOM - St-Mathieu église (45886);45886;True
;Emplacement SPADOM - Beaulieu Collège (58123);58123;True
;Emplacement SPADOM - Floréal collège (58456);58456;True
;Emplacement SPADOM - Pré-de-Vidy, Sport pour tous (45774);45774;True
;Emplacement SPADOM - Rhodanie Avenue (45783);45783;True
;Emplacement SPADOM - Boisy (45163);45163;True
;Emplacement SPADOM - Pierre de Plan SEL (73753);73753;True
;Emplacement SPADOM - Favèrges promenade (45409);45409;True
;Emplacement SPADOM - Bossons Promenade (45170);45170;True
;Emplacement SPADOM - Sauvabelin Lac (45807);45807;True
;Emplacement SPADOM - Dépôt (45000);45000;True
;Emplacement SPADOM - Vieux-Moulin Piscine (21967);21967;True
;Emplacement SPADOM - Borde plantage (45176);45176;True
;Emplacement SPADOM - Sauvabelin Tour (45034);45034;True
;Emplacement SPADOM - Malley Chapelle (45607);45607;True
;Emplacement SPADOM - Primerose jeux (45775);45775;True
;Emplacement SPADOM - Bois-de-Vaux station (73165);73165;True
;Emplacement SPADOM - Colline parc de la (45265);45265;True
;Emplacement SPADOM - Aoste, berme (45123);45123;True
;Emplacement SPADOM - Sévelin forêt (45830);45830;True
;Emplacement SPADOM - Valency collège (58901);58901;True
;Emplacement SPADOM - 'Mont D''Or rond-point' (45633);45633;True
;Emplacement SPADOM - CHUV Station M2 (45878);45878;True
;Emplacement SPADOM - Grey av. du (45060);45060;True
;Emplacement SPADOM - Cité (90114);90114;True
;Emplacement SPADOM - Pierre de Plan Villa - Surface gérance (33753);33753;True
;Emplacement SPADOM - Chissiez St-Jaques Collège (58249);58249;True
;Emplacement SPADOM - Beaulieu gymnase - zone sport (90102);90102;True
;Emplacement SPADOM - Borde Collège (58171);58171;True
;Emplacement SPADOM - Rte de Chavannes & Sablons (45787);45787;True
;Emplacement SPADOM - Ouchy la verte (45689);45689;True
;Emplacement SPADOM - Tridel (887);887;True
;Emplacement SPADOM - Université-rue-Deux-Marchés (90136);90136;True
;Emplacement SPADOM - Sallaz Football (21807);21807;True
;Emplacement SPADOM - Désert plantage (45336);45336;True
;Emplacement SPADOM - 'Place de l''Europe' (45752);45752;True
;Emplacement SPADOM - Sauvabelin signal (45808);45808;True
;Emplacement SPADOM - Confrérie et Galicien (45278);45278;True
;Emplacement SPADOM - Grande Borde (45471);45471;True
